,user,track,count
472163,e43d53a92d878cd9b0183ff946dbb611b6dac13c,TRBEDVH128F14599C7,1
472294,855b9d33bd5ea524681b61a3714ab17c9ba07066,TRAUBDS128F931A703,16
472298,8a78e83714516db721bca7406e21363b8729f46b,TRBHKXX128F4252D02,1
472300,52ec25c5bba83f49d4596eb1ba5f822b73d85d35,TRAWBHE12903CBC4CB,1
472359,1edb80f0a36d8526cbf0f33d37c8a2649330f363,TRBIFGK128F92F23A2,1
472362,195a586f803bf3289ae4edfe1d8bd348d526f941,TRARUTP128E0797FC7,1
472397,c9bd7bced8eb70a85a2184ffc5207399e41477c3,TRAKYON128F429470C,1
472413,99b8bd32d1d0f31df7ff49282bb8a9ad24bb4f79,TRAVFSW128F145C1D2,1
472510,c0851702ee24753c922d6019884463d0a20bc503,TRBEGQC12903CAB228,1
472523,42032d429e5e895f77cf5080d91172154dccc979,TRAAMES128F42AF068,1
472529,3efbaef0b8a1e25ffd77ed4ef8404c6d2e3bc717,TRAPKBI128F92F9D33,1
472570,29ef399971bfb770405fc10106163faadc0a5780,TRAQJMP128F92E3821,17
472573,d2c5fc693694167f199fcb5e8ff8cc7d304dbed5,TRBCIQL128F427C0AD,2
472582,443e8010e2bc4b704fb7327db40c124a289caa1b,TRAWMMI128F149CB27,1
472586,434bd3c724dcfa4b1c3ab4dba90c9113f4b6df13,TRAUURC128E078EC6E,6
472724,cf5bc26b0e8d1f5c255f3e1f58c51ec03287eeb5,TRAOTVH12903CA2DE6,1
472732,588ea6bf3ee6e45d92e91093a06979f8701d11c8,TRARPCK128F92FEA7F,1
472740,bbbd3328d0c8a84e8fdc5ae851073b541bfc5ede,TRAPUWG128EF3425E7,1
472842,0fdaedfd566dead19eb87ff3bd43114969b02dcd,TRAUURC128E078EC6E,1
472892,c7a47381c943eb8d19c42d70465c27d22b0fc586,TRAUMIT128F424DA18,2
473006,1e185d70d9a2043d528b6b860e1c1a2c7a53b0cf,TRAUOEY128F421CBD3,1
473130,71021b7ed7430016373539ac19aed8b472467e44,TRBDMIN128F147FCBB,4
473234,87da33fda4557ebe8a9c80238cef917ec96d2a1b,TRBDODQ128F423A780,1
473302,17d29994bef2a36ee92a0e7ceb9786bd0c5a33ce,TRAHYMJ128E0787801,1
473574,7ac893153490d8b1d7de16492014a5f126b9b8bd,TRBHKRZ128F932D08F,2
473865,630cd7e028071380bb7c5f38ac5ba591855fcb85,TRAMCND128F1466ACF,1
473870,7abb38e2a53b6bc41cc1f0a0d457e5d9b3aee2af,TRAWBHE12903CBC4CB,2
473952,ef2b58c54426f223e782982b92462ba257a00ece,TRAJZLM128F427CEB7,1
474035,b138265cc2568cfcb4a32687a5001995abf6dadf,TRAXRSK128F42B44D2,6
474096,daba551769f8f975a57bf443731b223f60cb6513,TRBCSSE12903CBE261,1
474108,46bb03464187a9b4c2b50399be7e30278ab32937,TRBBMHE128EF341D09,1
474268,bad915faf4868e6243470423d17d82be71fdc04f,TRADODV128F4283EB6,1
474367,afffc368ac7b43cf0cb1657449e09bb00fd25bcc,TRAFSAP128E0780ECF,3
474395,5c401414f0266d6b3bf7f0f2f4d2f00db086c53b,TRABZRZ128F42628AD,1
474535,3919a253414e5ab8db8b4fc4faaa9486cc6f4cac,TRBIFGK128F92F23A2,1
474548,359b7ebada53ca8cfa809fd02ac17f2221989b2e,TRALDUE128F9312AF2,65
474622,45018f8f101e065e91ce6ebe357256610aa4ef2d,TRAYYIN12903CAD8C6,1
474919,7a79f69de50ba007b84e6e279fb4a03aa5ce5605,TRAKBON128F9311039,1
475047,831c8757fc18690bf307a1b7d56902997eb7358d,TRAWBHE12903CBC4CB,1
475062,2e92b15db34a89b0644581d84035c842807913c0,TRAIJGU128F931FA16,1
475066,82063a9ff98158e15417c6f999bda679593789c6,TRAOWBP128F4257C64,3
475072,95cb6dc045c51f8c34f8e68b8c91503fddb9dcc8,TRAPTOE128F4272000,2
475172,096619895606a14077953f4b01a3e4b7e5bcc614,TRAQJMP128F92E3821,2
475178,2f105fa4bfd1ac627ca7b42332d227b2cf7a59ce,TRAHUQT128F4281228,19
475301,1b9916e0a981be5e91d0311134bf31b579cc740e,TRALEPN128F9311179,1
475415,4d1fabae0ba889b08af3296cb5f9e471279132e1,TRAWBHE12903CBC4CB,1
475506,ecd8660ed4d39907e48e7a54fdaad29192790397,TRANUEV128F4282392,1
475512,0a5a58ed0b9b89d50b40159f0777166a638f8826,TRAZDPO128E078ECE6,2
475519,c3310ba85db84ac5b92cef2b60626756f4318814,TRAURYF128F147805D,1
475571,655e098904d71c5d3af5cf719a85491c9cc47e11,TRACZUC128F92F0337,1
475738,e37b876ee1c6705b10fac78224a0aadfbd5d1834,TRAZBRT128F9305CE3,2
475825,b35a7d519ca13a395c88b7aadc460ffa1d5c09d1,TRAAKDG128F42A0ECB,3
475853,f9758fff765f08fc48d4b238e4c1ddbb6b8dbcfc,TRAYUXO12903C99CBF,2
476043,9adf00ffd46e13e136b9852456260257148545ee,TRBIFGK128F92F23A2,3
476047,a904fbc907dac6453cb7486229b7c6f92394af00,TRAHVUK128F1456988,1
476143,5c77c25fcfb155a70994729b7c8231a44bc2bfba,TRARUTP128E0797FC7,1
476255,cf28ff0af68aaffee7afd0e7a2efebb3dbd13059,TRACCVZ128F4291A8A,1
476318,54a3e67c8b50da82efcdc8d4df3af68f78015555,TRASDOI128F1480E28,1
476493,b68434ecd6f8e78eb60c218c4959c8d286fec67d,TRBEQFT128F146BD6D,1
476505,c239e3ef91e25e28dee5fa96db9557f27f3e17c0,TRABVIZ128F42BA066,13
476516,7975530078281b25a2e583ace5eeabce50ac4f69,TRBFLIP128E07897B4,3
476734,ac4924afddaaae5d9a4fd9879a7910da0dca90ef,TRAQJMP128F92E3821,3
476742,12cb28141a0dea19c067086713d7e9f232d4ea1f,TRARUTP128E0797FC7,6
476793,2479c5a762b4f3a890a51b1ede6f8eaba350852a,TRAFWEV128F428D391,1
476803,36050dcde4f95a9e25edd1c05ac2740f2bdb52ab,TRAVSVL128F14B12BE,2
477084,2fdb6732b526275b03f5f66e4acf5ec76a6a6fac,TRANHYE128F92DE232,1
477268,c0603058bfa7c72a956e9fd7de19e2cef7b25ecc,TRACFOV128F9340D81,1
477320,6533945340915f4d7fb248ee5072a0166d7b1cc2,TRATBNG128F92CADA8,2
477333,a052d86ab1b3c9e2c2b4e6b53f82702c00f3be7c,TRACECN128F9310E97,1
477358,f8daeb9334d69de0fd00311b35e762426df0edd7,TRBGQAB128E07877E4,3
477592,b1d44f6632b3177508b776c62de6d6bd361f4699,TRBIFGK128F92F23A2,7
477596,c31b8d5675f0e562732a9990c3d4b9e4910a2885,TRAQQVR128F4255A3A,2
477652,86dd5b295c51085d5cabe48103d4ab65c464c8a4,TRAEUIW12903D018F0,2
477653,1940860732c9c4d74dc18060891c2075233c2c40,TRASLGT12903CDFC6C,1
477683,fc3f18f931042f8307e41f4d35db05aa776f9bcc,TRAQJMP128F92E3821,1
477721,83544b6c2285060826cf5bf60b0973bd94e56ff8,TRANZHO128F4289A58,1
477738,cd6d6529519a53d7ba23df655d18b4cddcc90458,TRAASQC128F93480F0,1
477809,4ba6ebf132766b6ff35a119469025128bffdb261,TRAOAYQ12903CFE05C,5
477847,286c572ba194bf32abcfab008c9b330d92cffa2e,TRBDSWA128F92FE70A,3
477874,0e9dc00d1f7c3a100993cea80acb26715cbc65c2,TRAVVZW12903CCEEE7,1
478045,3601ae9f1154085959af5b5c480e4dd8ba82feda,TRATKVY128EF35F97A,2
478070,57e37747e4d4930ceab75a5d822420ebff4e8841,TRAIVMM12903CFAD62,1
478140,122923b1b1bffa1ae5dc953a87938d0ae660a87f,TRAPIPG128F42521C6,1
478163,cd251c4a007afa396926fc7bbc9c200dd8b1553d,TRAURYF128F147805D,2
478217,76b0d8f4e9244bc3cc10be3c816294de467560cd,TRAWBHE12903CBC4CB,1
478265,a494911be0750380bbb29b0a194f2cba9f5b492f,TRAEUIW12903D018F0,1
478287,8452b3b81f448b7fc98d177d0f7f5ab85f9443a5,TRAVPOV128F429EC1B,1
478294,ce586eb985edd31e37927a83f30ddb483a084e6b,TRARUTP128E0797FC7,2
478363,7dfd163f3825d4dcbbe7d37a1572a5b68c473614,TRAAKDG128F42A0ECB,1
478456,38b63e08b32bad118c5bd79c677cb5ea66244d3d,TRAGYMA128EF34B55E,1
478459,dc6654409207788080cd50e8476a37b376fa38a5,TRAWBHE12903CBC4CB,1
478467,8a1628d5bd32b165425d14fba211458678490e6b,TRAQJSB128F1454BB2,4
478485,1c54e0619e22c1ff6a716bcfdfbfa0687d3c70d2,TRAAEEH128E0795DFE,1
478648,73b2cebb593478164a106d64ac66ea1732bf4a64,TRAURYF128F147805D,6
478792,ee1d59cd706580e9115fa5af07f77acdd61a4fee,TRARTBH128F93087A4,2
478931,1ef9b3e4e94f689e01f3ff663533de79782f731c,TRBDODQ128F423A780,1
479069,dba9000bb01af48e73b7893926a9c004c72a7bb8,TRAJNZF12903CB22A9,1
479073,dbd52e4a43fea244fd49e15575b68160c5c5a882,TRAKXMS12903CB36F2,1
479130,40a84b08b70a446f425ee2276666e8fa1346ae5e,TRASVOH12903CCDC0B,1
479132,3f143b296008e52bd68e7cd5e08089b5bf282fa8,TRAWBHE12903CBC4CB,3
479153,8a9d38e6f42891c05577c385902f6aea76cf10f3,TRAXLZU12903D05F94,10
479263,2a7b77f7d5d7546979b79d8fb588dbbd7113a1bf,TRAWBHE12903CBC4CB,1
479268,3cd073aeaad225f76cf16a2f387a7054c6aa265e,TRAAGCZ128F93210FD,1
479309,aa0a34031ed524703029c800d940c2d132bba2a6,TRAMCGL128F92F3D87,1
479475,b7915a3835575d76ef479bd0f91eaece61f3b4c6,TRAZDPO128E078ECE6,4
479490,d0506b3ee9a3650c6856bfcc38b0a39c97497b7e,TRARVDX128F424A397,1
479613,9fe9293a9b7f2697314f32c6eb8201db60acf0b6,TRBGRIP128F147FCA6,1
479705,54c7444c7ec59674e91447190cc7aca2176f889a,TRAWOBG128F93256C6,3
479759,014d8341dddd20c1bde7e47fca290635fdf50da9,TRAUGTX128F92DCEFD,4
479769,8022486fba4016a75edba839950c4167a9c6d643,TRAZBRT128F9305CE3,1
479798,d57b447bc7014cbb8a86dbded841b90b7b741531,TRAXQZA128F1463DEB,1
479863,9f76a198fc9431930e3423975387353c99b6b109,TRASTIS128F92FA998,1
479869,08f234daab94a0cb1cea773dd89218052ec79d7b,TRANUVH12903D1059F,3
479945,d31758c0b059b0f4dbbe7bd3ac4f4929ba62c9aa,TRAIYZW128F9330F7D,2
480016,67ae4aac8bcfc47508cb23bca1667eb902880ed1,TRAQHNX128E07822A7,11
480103,2276d41b0e7e54fc98857f1be4574dd50409a499,TRARTEH128F423DBC1,4
480128,c6808ae449662be0db7ff0b3171f2f671b0f4a8c,TRBHKXX128F4252D02,1
480298,f2e33e50ab37b9e5957dcf03d1ae8deb8e24791d,TRAZBRT128F9305CE3,2
480454,d8dc3eb3487ab75bb037f49cc6946e681c8dbf37,TRAZORC128F426C323,1
480474,435d42c27bc2e3f3efac29a586bb37a21ffe91af,TRAWLYS12903CCFEFC,7
480540,dbb9c57f696c9f1687864f00867a991e757ae5f4,TRAADLN128F14832E9,2
480615,f52c70ea981dde568495249854e88005550b5214,TRAAKDG128F42A0ECB,2
480641,a9d923946cc25bd18e09e0fea24755cd36463f11,TRANHYE128F92DE232,1
480667,f6c190914cecb621753cba64ffb2a898939df387,TRAABVM128F92CA9DC,1
480687,76339d09b89ea9f59303a009113f469a2f0ed1a1,TRBEQFT128F146BD6D,3
480694,816e456ec6bb61bec37a7fceb00373460f61e626,TRAFSAP128E0780ECF,6
480747,bd624f00985c8ecffe48a07602d56433d268611a,TRBDSFP128E07937B9,1
480823,d438bdbf3139e38dcc2076062d3633e726cc75b6,TRBBQFV128F4252EFF,1
480845,50f529da77ca1c011f1d82451f83f77784ef2e55,TRAWBHE12903CBC4CB,1
480867,a2aca77eaeb58d41e027ac78832809a171d4a763,TRBCFPP128E0781D6F,1
480945,4376b96851cba750b646cf4284858eb7a5287deb,TRALJBT128F4266FD8,1
481017,4f44623268f9f90d7a087b8dde2ff4936b9b4db2,TRABQZK128F92F54F4,4
481072,2c9e8c42e656ea7a6d58c2632312bf850f8d89a3,TRAVXII128F92FCC6D,2
481233,cf652270da34c8a672416a95877a37629cfa875d,TRBIBKA128F42947BF,1
481250,ab515a8c44ba559561c2b7bf741de02f7e7a8cbb,TRAFOKY128F92ED751,2
481269,d80a2b8ad06486940a289d751aac5a60246d71d6,TRARTEH128F423DBC1,1
481349,bf2e0b09d3d61a8867b472296a53bf2722619051,TRBCMJT128F14B12CC,1
481408,881adc63d02d49017725947a2f28213b1cd1dddd,TRAWBHE12903CBC4CB,9
481448,7be04c2e52d3d0019af1cc822d65b77b48813da5,TRACCJA128F149A144,1
481533,b919f992c9a8e08af7297719b8a5e2b39d9fe059,TRAEWVG128F428AC7F,1
481749,c2f0983c6103ea72f8d3b0ebe956fc17bd495f32,TRATBNG128F92CADA8,23
481778,579077ac43981d25aa5896820a0cd0462d859701,TRBDOVF128E0795641,1
481794,77fbabb30c689897e0185301322d1b7623e68212,TRAAKDG128F42A0ECB,2
481868,8810a60ca492db1447457e92284e874372c011eb,TRBAAOT128F4261A18,1
481926,68745a04131e9a6769a30aebfad2466d9067fd67,TRACFZI128E0795424,1
481999,755c95a86cd059fa830c363d0458e29124562f2f,TRBHYTA128F93425AC,1
482176,3aa8ae0378395293feb35e745e289eae8c21fbb9,TRAZDPO128E078ECE6,1
482246,ab8c804b8f50082a9697d9e956b62c1cefac72b8,TRBHLXQ128E07856AC,1
482383,6df48bf5a26b35df71582866f049ac014aef189d,TRABVIZ128F42BA066,1
482393,b0817d11073d4f038aa33c9204c6bad0e12506b7,TRAZDPO128E078ECE6,1
482521,f0c367029f709ca9d5f67e272ffbc531bf8b3289,TRBGCAK128F425F3CC,5
482644,0762be5f79df4f3c2f85ac478b358f6e4d3d3103,TRANTAD128F92FD042,1
482722,ed3cfdc2f922fbc4adbd76d0da8e7c39c1a8ecf5,TRBHLXQ128E07856AC,1
482773,be31983fb3a83a09670d78c91c41affa4c9bb82b,TRACLMT12903CA1F5C,302
482845,4617ba47e5bd8679dd49a83ae066453a6b2b4a63,TRARUTP128E0797FC7,1
482896,f814c3a44f3d6fcb66aafe326558458a4224dc8a,TRBCWQC12903CA45DE,1
482903,e2ec526a50df65da894d65677772b9fc88358286,TRBEGQC12903CAB228,1
482922,a4668b43f47b9d5ca3e20c031a47431561f7e9b1,TRAWBHE12903CBC4CB,10
482956,924f83cd314c9ddd1076b3df1ee706da3adc66c8,TRAAKDG128F42A0ECB,1
482997,e31267756fa0d0e23a2c921426e4d81ecf61509e,TRASDOI128F1480E28,1
483076,0a061426f0ae5df4867b6fa015ef9c5dd3840791,TRATHTH128F42BC347,22
483309,1180dc2d3217a7e98103646584dd9076855376ff,TRAWMBE128F423A76C,1
483412,ef51ef166f1ce40d8273ac1f9c7bc806209dbed3,TRABQZK128F92F54F4,2
483414,489c9720fa3085942f7c3970ac12943815b72668,TRATKVY128EF35F97A,4
483470,c569a55a5920c48ec548c60dde9774d40d6bb81b,TRAMCGL128F92F3D87,1
483558,3861815f1110b9af568e0160df905ec9acfbc355,TRAWBHE12903CBC4CB,7
483581,167d86b11c3bd8f5af1a8fb6a59def97a4fe5386,TRAWRKT128E0788857,4
483598,864913e40d2d0ce467dcb32d42fe06f2dc975b5c,TRAMPCW128F92CC022,2
483678,0dd569582c089ee0d8216e9dcaad33d37fc6e291,TRAMGPM128F9311196,2
483682,ccb597ec452b7643902219519d58b1760f76ff76,TRARUTP128E0797FC7,1
483732,ad45539f1486dd7b8a99afa1a62cb497f6e0008d,TRAUOPE128EF367610,4
483744,f935ba2b4247583510c235fd32ce4e8e5d1cff82,TRAGNGY12903C9CD76,1
483757,e60974b65babf180c1c476de3398f98038a39774,TRBCANP128F92FA6B9,3
483777,c668bbec92f9bd99d5cc76edca41b307fba5108e,TRARUTP128E0797FC7,2
483934,42576f8435b6e3b799e366ac672604b63c00ee7a,TRATBNG128F92CADA8,1
484016,d29b2bd86133aab86bc22c39e5ce04b2d55b971a,TRALTKQ128F932DA67,1
484022,f6b1dfc162f466703f37afb5303aa7bc11db585c,TRAZDPO128E078ECE6,1
484068,9435048c2a9fd691e69563c2a2fdfd2f807fd339,TRANDBY128F146E8CC,1
484253,816cd00b0ae20d1dcb7d0b48cc1893a048eebc57,TRAFAJC128E078888B,5
484355,552836e3de37317bd91ae46a864f836569394d6f,TRBCVBK128E07813EC,2
484536,e79f83f360e049ec07dfcc231ea88fdd07553f5d,TRAEFOU128F932105B,4
484630,ccf4450e72866eda1800418117e063d761dfb7f0,TRAIVMM12903CFAD62,3
484653,282a34463f23726a2274ed668bba6ca984e335d3,TRBBMHE128EF341D09,1
484827,997a27d62c512b2ebc95f2beed9b737f25a4e852,TRAGYMA128EF34B55E,1
484863,5d600e21587e1ac2181027ded0398bbc3b1a5b51,TRBFEID128F42368AC,1
484931,6b1af52540544199530f1e147735de6d4a9b5b9a,TRACZUC128F92F0337,1
484966,1886f268581e8bfb04352d90d0e31a44051bf1e5,TRBDGNU128E078A4AF,4
485345,3a8b5dd24e067032cdc4571be39920ba06abc886,TRAWRKT128E0788857,1
485401,be88f5b32dc32ce78cdc5a722f005d5b5e5986a6,TRASYIH12903D08529,1
485423,7ee6dee4505b2bc9dd64a920b3713f6ca6441a9e,TRAWBHE12903CBC4CB,3
485575,e3a42118428e6fdb239ddc05df81342d5f2176aa,TRBALRR128F429625D,1
485686,87343f1b11955062bb9c4523cdcc26b0df3ca97c,TRBASRX12903C9FDA8,1
485760,9ee942b4d73612ca2a9dab5bbe69016d3019be10,TRBAUHT128F92F0657,1
485776,6ba5f9ed592da677e8338514d28666885d437697,TRBCJUF128F93190C2,1
485911,75d33016dd7f8d00a93efa2beea49c9b3c4e232f,TRBAKER128F1495617,1
485963,20af5e0ad403d8dc65892abb48b5e8b9f3bb4286,TRAZHAJ128F4289AE1,1
486030,1a1598ddaf59db55115cd6c9818f1750c4c5fd21,TRAAKDG128F42A0ECB,7
486095,470d4339ba43a45f6f05b1f4d3cbc19d07178b37,TRAVVBW128F42819B2,1
486269,c562bd92447131378493320f6a73a822665af5a8,TRAYQLP128F92FA224,1
486284,4581c041c1565b568a8780f34b9f8afd3915c285,TRAWLYS12903CCFEFC,2
486298,5ccf0dd6d4d668f934859d1f9abff4fa6e32be52,TRASJMT128F9314118,1
486408,f5c51e7ace9a427321906d9d1f453bd10ed71a7c,TRAVXII128F92FCC6D,2
486483,e4b1fdcf8816e7108b8f51d5b2686243bbda1353,TRAIVMM12903CFAD62,1
486568,0c70760239bd5fe5162b4378483b3758453dba6c,TRBBDXO128F14A4737,1
486621,702dc2cf7c2a7cece7c4953a0444628538bc289b,TRBEXHF128F4266092,1
486804,ec2ed4b86128bf8c76cf9fa5330fedc91b9e13ff,TRAZDPO128E078ECE6,6
486856,cbbdbe3533fce7bb69bea8492810176618cbdc65,TRAWBHE12903CBC4CB,1
486862,9519bc1c9a8bcaba2ab7b4d8da0df9ff8c8fccd9,TRAKBON128F9311039,2
486902,816779873878bde55544ffe15790306bbb192a4d,TRAWBHE12903CBC4CB,2
487045,c9da6b399d43ad90d61da655a0686bab6d44cd50,TRATKVY128EF35F97A,1
487102,a8f838d35911c73323d82dbaf05909eabfbfe0fc,TRAXEHW128F423E590,2
487137,7b17cb3abddcf6d2fb0415324b636425c4e81101,TRAUOEY128F421CBD3,2
487252,a0198ece02989be62c3d92d9799f5a32c2431eea,TRAWPKO128F423841E,1
487302,96af3b45c85b2b56e124fc092e045c054665241f,TRAYQLP128F92FA224,1
487356,a9ad6eb43ac018ce2af60936a79c56e1e9ef8b5a,TRAWBHE12903CBC4CB,1
487419,6afe0cefa093b902976d577ef4695f71982130c0,TRAAKDG128F42A0ECB,6
487422,75598094088ea94fed51060dc85bc1e736d9a90d,TRAFYGO128F42727E7,97
487452,2724a9d1e0aab978e44376a1781c9d1c20490c46,TRAUOPE128EF367610,2
487473,730e4b345c42cfe82bb1a8fc343df61b7e432261,TRAWRKT128E0788857,1
487577,50437a34cc115b45ac51ac6baccebffb343a8a4f,TRAVHLR128F146B476,1
487663,9659cb64722dfb10fe95969d0bd9ce9d56776fdf,TRARUTP128E0797FC7,1
487678,b4ed6d8470214a9d84222dcf1785c33f4956f712,TRABCKL128F423A778,1
487679,3876082299554f0177263b5d41200316c3394e06,TRAUOEY128F421CBD3,1
487877,5b7a553b34102d30cd5648761fc57ac1df7b79e5,TRADGQI128F1472928,1
487879,7ea67eea55b16e3c85b1339bbf8c5901e05b7c66,TRBGRIP128F147FCA6,9
487963,f57838cd21cb6aa96f3e4384f2cec0372947c389,TRAKXMS12903CB36F2,1
487975,2a8f749d29cc26bec2f374bdcf73b12ebd06e5e6,TRAURYF128F147805D,2
488004,7f3692c4d9933167db5d85328e530887fd56c300,TRABVIZ128F42BA066,1
488075,865556ee366c77c55c763d45d2ca1c87a83475b2,TRAEUIW12903D018F0,1
488225,9f642fa80d2909159c912424e6adde2f3b8f5c52,TRBHLXQ128E07856AC,1
488261,94104f7084a9b2d46a59bf47fcb1f9b7252492af,TRAAKDG128F42A0ECB,1
488330,4baf3abafda2e3cadc368c4448a0dce5088151df,TRBBMHE128EF341D09,1
488547,2463650026051bdff6f99d7e4988b16b57fd8f2f,TRBHKXX128F4252D02,1
488550,fd90b8ae4d22fd77092433dec52ba5b431f63400,TRAWBHE12903CBC4CB,1
488580,3f2a91156739fc98dd2df88b7108c852714fcd35,TRAAKDG128F42A0ECB,1
488637,f13c8710a9453d862a675648ddac9d37fd4703ad,TRAPTOE128F4272000,20
488712,23aa27d0f8ab2bbb24ba97488d929a89c3c54037,TRBEQFT128F4238A28,1
488713,6411d85fa7821a3b2c226fcaa8b60a1611ab13b7,TRANCOH128F422F31D,1
488723,c975b0e0c7fe4d21effd28ad7133cf6334eb9c82,TRAUOEY128F421CBD3,1
488810,eaaf490863163c9730d10e7f39738745564a6bd7,TRALMTD128E07862AC,1
488938,85f7ca196ad23025fe745e293cf921a119e34b03,TRALSXX128F92F94B0,1
489011,8f40d08ef0d2c032881d1789b6e0b1bf89c2f7e3,TRAEGBE128F4284973,2
489052,0149aee091f227299f47921f493e707607f07c70,TRAIVMM12903CFAD62,1
489196,4ac17e0477ea4acdef48bfeec0b57bb677df3267,TRBIFWB128F1460D8C,2
489253,9daa639f6bb9b86da5e44fb65ecf01c0406e650d,TRAGSGF128E0780CA7,1
489257,ab73cad122bc80661da9bf6ea4b35e04573a3aa6,TRAWOBG128F93256C6,1
489265,d76dc8852894b77668f90d394b3385463ea1649e,TRAAKDG128F42A0ECB,1
489290,9971c120314a33ffc5811a15f8509b7d6642ed00,TRARTEH128F423DBC1,1
489344,8997b44256e703c8163b148a6b90c8255190b2d5,TRBHKXX128F4252D02,1
489466,88b139d3fe14a9d6ced48939d458d040eaf4b9b6,TRAURYF128F147805D,1
489535,db98213b07ada0363a85a492926a1636850afd00,TRAUBDS128F931A703,2
489694,21258ec7438ef7cc64f7377f19279ecb51c5a19c,TRASSZI128F146EC5F,1
489778,4c300af8124110a8126aca6f78e11ed2de21d60c,TRAURYF128F147805D,3
490055,0c5cd83921203fb9f45ecfb9896f2c7298b91630,TRACECN128F9310E97,1
490279,3f9b7b4adedf5c21cf23e292ab8b4c4c392db822,TRAZDPO128E078ECE6,2
490284,8de98519cc1568462608997e83a9b821282f2897,TRAURYF128F147805D,1
490353,5a313f7f4dde25e247e4b727e514de531c97de62,TRAVROB128F9305B80,1
490604,bb53205b9a00889c35255dd63496d8e18a1f3920,TRAZDPO128E078ECE6,1
490635,9039ddef9551498f72e745f2a1626681b6b0d37f,TRBBMHE128EF341D09,3
490640,331d6335b334e21c4e63ff9ddc654f24b4eb3b0e,TRACFYQ128E0784150,1
490785,7829784addcb22b9af4e6459b4db499772f7ee37,TRAJFYK128F42579B0,1
491081,e3de9bd60492b5a685abb0364a02cd6a8634ff4f,TRADYQK128F42A762A,2
491201,0f2240c1c81a7f8f86bd1103efd4585ba5a766cb,TRAOOHM128F1453E33,1
491309,422b0f05eb306d4cec6c49355f1a7db4864f1ca8,TRAAGCZ128F93210FD,2
491318,185e9d2c2f084a304fe2c7a9145b0c59dc16f2d3,TRBBZOG128F422B02B,1
491340,345b99320b71628ca5e3c4931deb482ebac00c94,TRBEOSC128F426AB23,4
491414,0d9b884b80f9a218b4768c881be06ff223bca232,TRAWBHE12903CBC4CB,5
491619,7deaa44798515462af479eeea39d6bcdba1c4401,TRAWBHE12903CBC4CB,1
491646,da498aaab3db0c0d8c077ed4d4bdb131e35d8938,TRBBEYU128F4235623,1
491699,ba3daf1737186a43531c6bbf16f4b961cacbc3dd,TRAFTDN128F427C29D,1
491783,3ac0c8a028b1ee01915770bc318a13a728e4dcde,TRAEQAB128F429C226,1
491868,07747fd5b93a7cda6256d605146c3f44a451bcb2,TRAWBHE12903CBC4CB,1
491964,b48da48055f087ba4d77097a32f9ff0431d86a4d,TRAXGLQ12903CDBF13,2
492014,7d5d19abf417bfa8d83604dddaab3a65f34cc95e,TRAUONA128F4255A38,1
492117,31ebcaadb136a358bb35fa44c49ae552430e78af,TRATHTH128F42BC347,1
492170,a372f5e9196a81f01789f5419e1719a2a6c41070,TRAWBHE12903CBC4CB,1
492182,f256a318f4f6eea99c03595e2917574b7e3dcb47,TRASDOI128F1480E28,2
492281,1ceb52864e426f088b5619feadec7ff113065fc6,TRARLGD128F93119C1,1
492461,715db63f03c2e5f07fb5913c7363ec300cafe82b,TRAIYZW128F9330F7D,2
492478,055ed9d7d9fc8e18b72f6aeeb24c38326fa1f579,TRAWBHE12903CBC4CB,2
492552,7e511104f0c0f235dd65e91887d53bee243412f5,TRARLGD128F93119C1,2
492648,283f912c92e2d5776b3fbe4ba9cda222f67ca346,TRAUURC128E078EC6E,7
492661,bd0497ccf38bf8ffe36bdba912b8d48e034c7f17,TRAIZQI128F42A51F9,4
492674,cfb39279cbdd216fcfd3389e79f7dee42cdf03bb,TRAMCND128F1466ACF,4
493091,7c06efed5f591132d85b7da01fa0f15233ba1bd2,TRAZXDC128F429874E,1
493177,b9ccd9df3c5c15f7efda0dff756dfc8cc70db58c,TRALSOA128F4275F49,1
493348,2435bf26319eca189190d9b4fb7c5012ffe28ee4,TRAZBRT128F9305CE3,1
493359,d41c4060e617cc3956e63c23e54c1146e0de88e9,TRAEGJE128F42656F1,2
493369,4f220f53e926094a2ddd03220ab715dd20dc9a13,TRBHIRB128F1452ACC,1
493403,4337cb590b54dd92a9ecd24b778ed357716199e6,TRANIJQ128F4298A10,1
493449,1211195607c05112496522b588f9d47496242e9d,TRAIVMM12903CFAD62,1
493457,537ec537a554d859534a05cd562c1ad54e8debcf,TRBCVBK128E07813EC,1
493484,b716546f5e2f91f72e518c487d97e4acbd45854b,TRBBZOG128F422B02B,1
493605,0bd917805adc3466e20c7c3d390dae12df3e0180,TRAURYF128F147805D,1
493791,6d954ceb7d307d7a6fa8c0747b83555ed8b885e5,TRAQJMP128F92E3821,1
493840,5da5a02324975eee86dbcc6e37d0d0a166c0db16,TRAQRJO128F42B7B09,1
493901,7301f57958118d4227056d13a4ddbb66854f5411,TRAYYGG128F1483C70,2
494088,c1ff26772d1fa0bd18df6295da1bcc935b62cf77,TRARTEH128F423DBC1,2
494347,9d847fa89687bbec09686875ad86c11224de418f,TRAWBHE12903CBC4CB,1
494488,e982e1b2b4ebac5ed25b6e885ed61caa4d46bbf1,TRAWBHE12903CBC4CB,1
494557,01783795fa4536bfc46d93242f1b017f7d0d1fa3,TRACYXW128F4297569,1
